pid,measure,feature,suggestion,observation
63.0,31,14,-0.3333333333333333,0.3333333333333333
64.0,31,1,-0.6666666666666666,0.3333333333333333
69.0,31,7,0.0,-0.6666666666666666
71.0,31,13,0.3333333333333333,-0.3333333333333333
72.0,31,7,0.0,0.6666666666666666
74.0,31,7,0.3333333333333333,-0.3333333333333333
74.0,31,13,0.3333333333333333,-0.3333333333333333
74.0,31,15,0.3333333333333333,-0.3333333333333333
75.0,31,7,0.0,-0.6666666666666666
77.0,31,7,0.3333333333333333,-0.3333333333333333
77.0,31,6,-0.3333333333333333,0.3333333333333333
81.0,31,7,0.3333333333333333,-0.6666666666666666
81.0,31,14,-0.3333333333333333,0.6666666666666666
83.0,31,14,-0.3333333333333333,0.3333333333333333
85.0,31,11,0.3333333333333333,1.0
85.0,31,15,0.0,0.6666666666666666
12.0,32,4,0.3333333333333333,1.0
12.0,32,5,0.3333333333333333,1.0
12.0,32,4,0.0,1.0
12.0,32,5,0.0,1.0
23.0,32,1,-0.6666666666666666,0.6666666666666666
31.0,32,1,-0.6666666666666666,0.3333333333333333
62.0,32,11,0.3333333333333333,-0.3333333333333333
62.0,32,7,0.3333333333333333,-0.3333333333333333
62.0,32,18,0.3333333333333333,-0.3333333333333333
63.0,32,1,-0.3333333333333333,0.3333333333333333
63.0,32,7,0.3333333333333333,-0.3333333333333333
63.0,32,14,-0.3333333333333333,0.3333333333333333
64.0,32,1,-0.6666666666666666,0.3333333333333333
69.0,32,7,0.0,-0.6666666666666666
71.0,32,13,0.3333333333333333,-0.3333333333333333
72.0,32,7,0.0,0.6666666666666666
74.0,32,7,0.3333333333333333,-0.3333333333333333
74.0,32,13,0.3333333333333333,-0.3333333333333333
74.0,32,15,0.3333333333333333,-0.3333333333333333
75.0,32,7,0.0,-0.6666666666666666
77.0,32,7,0.3333333333333333,-0.3333333333333333
77.0,32,6,-0.3333333333333333,0.3333333333333333
81.0,32,7,0.3333333333333333,-0.6666666666666666
81.0,32,14,-0.3333333333333333,0.6666666666666666
83.0,32,14,-0.3333333333333333,0.3333333333333333
85.0,32,11,0.3333333333333333,1.0
85.0,32,15,0.0,0.6666666666666666
22.0,38,10,-0.6666666666666666,0.3333333333333333
25.0,38,9,0.6666666666666666,1.0
25.0,38,10,0.3333333333333333,1.0
13.0,40,1,0.3333333333333333,-0.3333333333333333
12.0,41,1,0.0,0.6666666666666666
12.0,41,1,0.3333333333333333,0.6666666666666666
20.0,41,1,0.3333333333333333,1.0
21.0,41,12,-0.3333333333333333,-0.6666666666666666
23.0,41,1,0.3333333333333333,1.0
25.0,41,1,0.3333333333333333,1.0
30.0,41,10,-1.0,0.3333333333333333
11.0,41,6,0.6666666666666666,-0.6666666666666666
11.0,41,10,-0.6666666666666666,0.6666666666666666
31.0,41,10,-0.6666666666666666,0.6666666666666666
31.0,41,13,0.6666666666666666,-0.6666666666666666
62.0,41,1,0.3333333333333333,-0.6666666666666666
72.0,41,7,0.3333333333333333,-0.6666666666666666
74.0,41,1,0.0,0.6666666666666666
74.0,41,7,0.3333333333333333,-0.3333333333333333
81.0,41,1,0.3333333333333333,0.6666666666666666
81.0,41,4,0.0,-0.6666666666666666
83.0,41,1,0.0,0.6666666666666666
12.0,42,1,0.0,0.6666666666666666
12.0,42,1,0.3333333333333333,0.6666666666666666
20.0,42,1,0.3333333333333333,1.0
21.0,42,12,-0.3333333333333333,-0.6666666666666666
23.0,42,1,0.3333333333333333,1.0
25.0,42,1,0.3333333333333333,1.0
30.0,42,10,-1.0,0.3333333333333333
11.0,42,6,0.6666666666666666,-0.6666666666666666
11.0,42,10,-0.6666666666666666,0.6666666666666666
31.0,42,10,-0.6666666666666666,0.6666666666666666
31.0,42,13,0.6666666666666666,-0.6666666666666666
62.0,42,1,0.3333333333333333,-0.6666666666666666
72.0,42,7,0.3333333333333333,-0.6666666666666666
74.0,42,1,0.0,0.6666666666666666
74.0,42,7,0.3333333333333333,-0.3333333333333333
81.0,42,1,0.3333333333333333,0.6666666666666666
81.0,42,4,0.0,-0.6666666666666666
83.0,42,1,0.0,0.6666666666666666
12.0,43,1,0.0,0.6666666666666666
12.0,43,1,0.3333333333333333,0.6666666666666666
20.0,43,1,0.3333333333333333,1.0
21.0,43,12,-0.3333333333333333,-0.6666666666666666
23.0,43,1,0.3333333333333333,1.0
25.0,43,1,0.3333333333333333,1.0
30.0,43,10,-1.0,0.3333333333333333
11.0,43,6,0.6666666666666666,-0.6666666666666666
11.0,43,10,-0.6666666666666666,0.6666666666666666
31.0,43,10,-0.6666666666666666,0.6666666666666666
31.0,43,13,0.6666666666666666,-0.6666666666666666
62.0,43,1,0.3333333333333333,-0.6666666666666666
72.0,43,7,0.3333333333333333,-0.6666666666666666
74.0,43,1,0.0,0.6666666666666666
74.0,43,7,0.3333333333333333,-0.3333333333333333
81.0,43,1,0.3333333333333333,0.6666666666666666
81.0,43,4,0.0,-0.6666666666666666
83.0,43,1,0.0,0.6666666666666666
12.0,44,1,0.0,0.6666666666666666
12.0,44,1,0.3333333333333333,0.6666666666666666
20.0,44,1,0.3333333333333333,1.0
21.0,44,12,-0.3333333333333333,-0.6666666666666666
23.0,44,1,0.3333333333333333,1.0
25.0,44,1,0.3333333333333333,1.0
30.0,44,10,-1.0,0.3333333333333333
11.0,44,6,0.6666666666666666,-0.6666666666666666
11.0,44,10,-0.6666666666666666,0.6666666666666666
31.0,44,10,-0.6666666666666666,0.6666666666666666
31.0,44,13,0.6666666666666666,-0.6666666666666666
62.0,44,1,0.3333333333333333,-0.6666666666666666
72.0,44,7,0.3333333333333333,-0.6666666666666666
74.0,44,1,0.0,0.6666666666666666
74.0,44,7,0.3333333333333333,-0.3333333333333333
81.0,44,1,0.3333333333333333,0.6666666666666666
81.0,44,4,0.0,-0.6666666666666666
83.0,44,1,0.0,0.6666666666666666
12.0,45,1,0.0,0.6666666666666666
12.0,45,1,0.3333333333333333,0.6666666666666666
20.0,45,1,0.3333333333333333,1.0
21.0,45,12,-0.3333333333333333,-0.6666666666666666
23.0,45,1,0.3333333333333333,1.0
25.0,45,1,0.3333333333333333,1.0
30.0,45,10,-1.0,0.3333333333333333
11.0,45,6,0.6666666666666666,-0.6666666666666666
11.0,45,10,-0.6666666666666666,0.6666666666666666
31.0,45,10,-0.6666666666666666,0.6666666666666666
31.0,45,13,0.6666666666666666,-0.6666666666666666
62.0,45,1,0.3333333333333333,-0.6666666666666666
72.0,45,7,0.3333333333333333,-0.6666666666666666
74.0,45,1,0.0,0.6666666666666666
74.0,45,7,0.3333333333333333,-0.3333333333333333
81.0,45,1,0.3333333333333333,0.6666666666666666
81.0,45,4,0.0,-0.6666666666666666
83.0,45,1,0.0,0.6666666666666666
12.0,46,1,0.0,0.6666666666666666
23.0,46,5,-0.3333333333333333,0.6666666666666666
31.0,46,10,-0.6666666666666666,0.6666666666666666
31.0,46,13,0.6666666666666666,-0.6666666666666666
62.0,46,1,0.3333333333333333,-0.6666666666666666
74.0,46,1,0.0,0.6666666666666666
74.0,46,7,0.3333333333333333,-0.3333333333333333
81.0,46,1,0.3333333333333333,0.6666666666666666
81.0,46,4,0.0,-0.6666666666666666
31.0,47,10,-0.6666666666666666,0.6666666666666666
31.0,47,13,0.6666666666666666,-0.6666666666666666
62.0,47,1,0.3333333333333333,-0.6666666666666666
69.0,47,4,0.0,1.0
69.0,47,5,0.0,0.6666666666666666
74.0,47,1,0.0,0.6666666666666666
74.0,47,7,0.3333333333333333,-0.3333333333333333
81.0,47,1,0.3333333333333333,0.6666666666666666
81.0,47,4,0.0,-0.6666666666666666
31.0,48,10,-0.6666666666666666,0.6666666666666666
31.0,48,13,0.6666666666666666,-0.6666666666666666
62.0,48,1,0.3333333333333333,-0.6666666666666666
74.0,48,1,0.0,0.6666666666666666
74.0,48,7,0.3333333333333333,-0.3333333333333333
81.0,48,1,0.3333333333333333,0.6666666666666666
81.0,48,4,0.0,-0.6666666666666666
23.0,49,2,-0.6666666666666666,0.3333333333333333
31.0,49,1,-0.6666666666666666,0.6666666666666666
66.0,49,7,0.6666666666666666,-0.3333333333333333
66.0,49,10,0.3333333333333333,1.0
68.0,49,7,0.6666666666666666,-0.3333333333333333
71.0,49,7,0.6666666666666666,-0.3333333333333333
71.0,49,13,0.6666666666666666,-0.6666666666666666
23.0,50,2,-0.6666666666666666,0.3333333333333333
31.0,50,1,-0.6666666666666666,0.6666666666666666
68.0,50,7,0.6666666666666666,-0.3333333333333333
71.0,50,7,0.6666666666666666,-0.3333333333333333
71.0,50,13,0.6666666666666666,-0.6666666666666666
23.0,51,2,-0.6666666666666666,0.3333333333333333
31.0,51,1,-0.6666666666666666,0.6666666666666666
68.0,51,7,0.6666666666666666,-0.3333333333333333
71.0,51,7,0.6666666666666666,-0.3333333333333333
71.0,51,13,0.6666666666666666,-0.6666666666666666
23.0,52,2,-0.6666666666666666,0.3333333333333333
31.0,52,1,-0.6666666666666666,0.6666666666666666
68.0,52,7,0.6666666666666666,-0.3333333333333333
71.0,52,7,0.6666666666666666,-0.3333333333333333
71.0,52,13,0.6666666666666666,-0.6666666666666666
23.0,53,2,-0.6666666666666666,0.3333333333333333
31.0,53,1,-0.6666666666666666,0.6666666666666666
64.0,53,7,0.6666666666666666,0.0
68.0,53,7,0.6666666666666666,-0.3333333333333333
71.0,53,7,0.6666666666666666,-0.3333333333333333
71.0,53,13,0.6666666666666666,-0.6666666666666666
23.0,54,2,-0.6666666666666666,0.3333333333333333
30.0,54,10,-0.6666666666666666,1.0
31.0,54,1,-0.6666666666666666,0.6666666666666666
64.0,54,7,0.6666666666666666,0.0
68.0,54,7,0.6666666666666666,-0.3333333333333333
71.0,54,7,0.6666666666666666,-0.3333333333333333
71.0,54,13,0.6666666666666666,-0.6666666666666666
23.0,55,2,-0.6666666666666666,0.3333333333333333
30.0,55,10,-0.6666666666666666,1.0
31.0,55,1,-0.6666666666666666,0.6666666666666666
64.0,55,7,0.6666666666666666,0.0
68.0,55,7,0.6666666666666666,-0.3333333333333333
71.0,55,7,0.6666666666666666,-0.3333333333333333
71.0,55,13,0.6666666666666666,-0.6666666666666666
81.0,55,7,0.3333333333333333,-0.3333333333333333
23.0,56,2,-0.6666666666666666,0.3333333333333333
30.0,56,10,-0.6666666666666666,1.0
31.0,56,1,-0.6666666666666666,0.6666666666666666
64.0,56,7,0.6666666666666666,0.0
68.0,56,7,0.6666666666666666,-0.3333333333333333
71.0,56,7,0.6666666666666666,-0.3333333333333333
71.0,56,13,0.6666666666666666,-0.6666666666666666
81.0,56,7,0.3333333333333333,-0.3333333333333333
30.0,57,10,-0.3333333333333333,1.0
31.0,57,12,-0.6666666666666666,0.6666666666666666
31.0,57,13,0.6666666666666666,-0.6666666666666666
31.0,57,14,-0.6666666666666666,0.6666666666666666
31.0,57,18,0.6666666666666666,-0.6666666666666666
35.0,57,14,,-1.0
72.0,57,1,0.0,0.6666666666666666
74.0,57,1,-0.3333333333333333,1.0
74.0,57,14,-0.3333333333333333,0.3333333333333333
30.0,58,10,-0.3333333333333333,1.0
31.0,58,12,-0.6666666666666666,0.6666666666666666
31.0,58,13,0.6666666666666666,-0.6666666666666666
31.0,58,14,-0.6666666666666666,0.6666666666666666
31.0,58,18,0.6666666666666666,-0.6666666666666666
35.0,58,14,,-1.0
72.0,58,1,0.0,0.6666666666666666
74.0,58,1,-0.3333333333333333,1.0
74.0,58,14,-0.3333333333333333,0.3333333333333333
30.0,59,10,-0.3333333333333333,1.0
31.0,59,12,-0.6666666666666666,0.6666666666666666
31.0,59,13,0.6666666666666666,-0.6666666666666666
31.0,59,14,-0.6666666666666666,0.6666666666666666
31.0,59,18,0.6666666666666666,-0.6666666666666666
35.0,59,14,,-1.0
72.0,59,1,0.0,0.6666666666666666
74.0,59,1,-0.3333333333333333,1.0
74.0,59,14,-0.3333333333333333,0.3333333333333333
30.0,60,10,-0.3333333333333333,1.0
31.0,60,12,-0.6666666666666666,0.6666666666666666
31.0,60,13,0.6666666666666666,-0.6666666666666666
31.0,60,14,-0.6666666666666666,0.6666666666666666
31.0,60,18,0.6666666666666666,-0.6666666666666666
35.0,60,14,,-1.0
72.0,60,1,0.0,0.6666666666666666
74.0,60,1,-0.3333333333333333,1.0
74.0,60,14,-0.3333333333333333,0.3333333333333333
30.0,61,10,-0.3333333333333333,1.0
31.0,61,12,-0.6666666666666666,0.6666666666666666
31.0,61,13,0.6666666666666666,-0.6666666666666666
31.0,61,14,-0.6666666666666666,0.6666666666666666
31.0,61,18,0.6666666666666666,-0.6666666666666666
35.0,61,14,,-1.0
72.0,61,1,0.0,0.6666666666666666
74.0,61,1,-0.3333333333333333,1.0
74.0,61,14,-0.3333333333333333,0.3333333333333333
28.0,62,1,-0.3333333333333333,0.6666666666666666
30.0,62,10,-0.3333333333333333,1.0
31.0,62,12,-0.6666666666666666,0.6666666666666666
31.0,62,13,0.6666666666666666,-0.6666666666666666
31.0,62,14,-0.6666666666666666,0.6666666666666666
31.0,62,18,0.6666666666666666,-0.6666666666666666
35.0,62,14,,-1.0
72.0,62,1,0.0,0.6666666666666666
74.0,62,1,-0.3333333333333333,1.0
74.0,62,14,-0.3333333333333333,0.3333333333333333
28.0,63,1,-0.3333333333333333,0.6666666666666666
30.0,63,10,-0.3333333333333333,1.0
31.0,63,12,-0.6666666666666666,0.6666666666666666
31.0,63,13,0.6666666666666666,-0.6666666666666666
31.0,63,14,-0.6666666666666666,0.6666666666666666
31.0,63,18,0.6666666666666666,-0.6666666666666666
35.0,63,14,,-1.0
72.0,63,1,0.0,0.6666666666666666
74.0,63,1,-0.3333333333333333,1.0
74.0,63,14,-0.3333333333333333,0.3333333333333333
28.0,64,1,-0.3333333333333333,0.6666666666666666
30.0,64,10,-0.3333333333333333,1.0
31.0,64,12,-0.6666666666666666,0.6666666666666666
31.0,64,13,0.6666666666666666,-0.6666666666666666
31.0,64,14,-0.6666666666666666,0.6666666666666666
31.0,64,18,0.6666666666666666,-0.6666666666666666
35.0,64,14,,-1.0
72.0,64,1,0.0,0.6666666666666666
74.0,64,1,-0.3333333333333333,1.0
74.0,64,14,-0.3333333333333333,0.3333333333333333
77.0,64,1,0.3333333333333333,-0.6666666666666666
12.0,65,9,0.6666666666666666,1.0
12.0,65,9,0.3333333333333333,1.0
18.0,65,11,,0.6666666666666666
20.0,65,13,,1.0
28.0,65,12,-0.3333333333333333,0.3333333333333333
31.0,65,12,-0.6666666666666666,0.6666666666666666
31.0,65,13,0.6666666666666666,-0.6666666666666666
31.0,65,14,-0.6666666666666666,0.6666666666666666
31.0,65,18,0.6666666666666666,-0.6666666666666666
35.0,65,15,,1.0
34.0,65,9,0.6666666666666666,1.0
34.0,65,10,0.3333333333333333,0.6666666666666666
34.0,65,15,0.6666666666666666,1.0
67.0,65,1,0.0,0.3333333333333333
74.0,65,1,-0.3333333333333333,1.0
74.0,65,14,-0.3333333333333333,0.3333333333333333
75.0,65,11,0.3333333333333333,-0.6666666666666666
75.0,65,7,0.3333333333333333,-0.3333333333333333
75.0,65,5,0.3333333333333333,-0.3333333333333333
77.0,65,7,0.3333333333333333,-0.6666666666666666
77.0,65,5,0.3333333333333333,-0.3333333333333333
12.0,66,9,0.6666666666666666,1.0
12.0,66,9,0.3333333333333333,1.0
18.0,66,11,,0.6666666666666666
20.0,66,13,,1.0
28.0,66,12,-0.3333333333333333,0.3333333333333333
31.0,66,12,-0.6666666666666666,0.6666666666666666
31.0,66,13,0.6666666666666666,-0.6666666666666666
31.0,66,14,-0.6666666666666666,0.6666666666666666
31.0,66,18,0.6666666666666666,-0.6666666666666666
35.0,66,15,,1.0
34.0,66,9,0.6666666666666666,1.0
34.0,66,10,0.3333333333333333,0.6666666666666666
34.0,66,15,0.6666666666666666,1.0
67.0,66,1,0.0,0.3333333333333333
74.0,66,1,-0.3333333333333333,1.0
74.0,66,14,-0.3333333333333333,0.3333333333333333
75.0,66,11,0.3333333333333333,-0.6666666666666666
75.0,66,7,0.3333333333333333,-0.3333333333333333
75.0,66,5,0.3333333333333333,-0.3333333333333333
77.0,66,7,0.3333333333333333,-0.6666666666666666
77.0,66,5,0.3333333333333333,-0.3333333333333333
12.0,67,9,0.6666666666666666,1.0
12.0,67,9,0.3333333333333333,1.0
18.0,67,11,,0.6666666666666666
20.0,67,13,,1.0
28.0,67,12,-0.3333333333333333,0.3333333333333333
31.0,67,12,-0.6666666666666666,0.6666666666666666
31.0,67,13,0.6666666666666666,-0.6666666666666666
31.0,67,14,-0.6666666666666666,0.6666666666666666
31.0,67,18,0.6666666666666666,-0.6666666666666666
35.0,67,15,,1.0
34.0,67,9,0.6666666666666666,1.0
34.0,67,10,0.3333333333333333,0.6666666666666666
34.0,67,15,0.6666666666666666,1.0
67.0,67,1,0.0,0.3333333333333333
74.0,67,1,-0.3333333333333333,1.0
74.0,67,14,-0.3333333333333333,0.3333333333333333
75.0,67,11,0.3333333333333333,-0.6666666666666666
75.0,67,7,0.3333333333333333,-0.3333333333333333
75.0,67,5,0.3333333333333333,-0.3333333333333333
77.0,67,7,0.3333333333333333,-0.6666666666666666
77.0,67,5,0.3333333333333333,-0.3333333333333333
12.0,68,9,0.6666666666666666,1.0
12.0,68,9,0.3333333333333333,1.0
18.0,68,11,,0.6666666666666666
20.0,68,13,,1.0
28.0,68,12,-0.3333333333333333,0.3333333333333333
31.0,68,12,-0.6666666666666666,0.6666666666666666
31.0,68,13,0.6666666666666666,-0.6666666666666666
31.0,68,14,-0.6666666666666666,0.6666666666666666
31.0,68,18,0.6666666666666666,-0.6666666666666666
35.0,68,15,,1.0
34.0,68,9,0.6666666666666666,1.0
34.0,68,10,0.3333333333333333,0.6666666666666666
34.0,68,15,0.6666666666666666,1.0
67.0,68,1,0.0,0.3333333333333333
74.0,68,1,-0.3333333333333333,1.0
74.0,68,14,-0.3333333333333333,0.3333333333333333
75.0,68,11,0.3333333333333333,-0.6666666666666666
75.0,68,7,0.3333333333333333,-0.3333333333333333
75.0,68,5,0.3333333333333333,-0.3333333333333333
77.0,68,7,0.3333333333333333,-0.6666666666666666
77.0,68,5,0.3333333333333333,-0.3333333333333333
12.0,69,9,0.6666666666666666,1.0
12.0,69,9,0.3333333333333333,1.0
18.0,69,11,,0.6666666666666666
20.0,69,13,,1.0
28.0,69,12,-0.3333333333333333,0.3333333333333333
31.0,69,12,-0.6666666666666666,0.6666666666666666
31.0,69,13,0.6666666666666666,-0.6666666666666666
31.0,69,14,-0.6666666666666666,0.6666666666666666
31.0,69,18,0.6666666666666666,-0.6666666666666666
35.0,69,15,,1.0
34.0,69,9,0.6666666666666666,1.0
34.0,69,10,0.3333333333333333,0.6666666666666666
34.0,69,15,0.6666666666666666,1.0
67.0,69,1,0.0,0.3333333333333333
74.0,69,1,-0.3333333333333333,1.0
74.0,69,14,-0.3333333333333333,0.3333333333333333
75.0,69,11,0.3333333333333333,-0.6666666666666666
75.0,69,7,0.3333333333333333,-0.3333333333333333
75.0,69,5,0.3333333333333333,-0.3333333333333333
77.0,69,7,0.3333333333333333,-0.6666666666666666
77.0,69,5,0.3333333333333333,-0.3333333333333333
18.0,70,11,,0.6666666666666666
20.0,70,13,,1.0
28.0,70,12,-0.3333333333333333,0.3333333333333333
31.0,70,12,-0.6666666666666666,0.6666666666666666
31.0,70,13,0.6666666666666666,-0.6666666666666666
31.0,70,14,-0.6666666666666666,0.6666666666666666
31.0,70,18,0.6666666666666666,-0.6666666666666666
35.0,70,15,,1.0
34.0,70,9,0.6666666666666666,1.0
34.0,70,10,0.3333333333333333,0.6666666666666666
34.0,70,15,0.6666666666666666,1.0
67.0,70,1,0.0,0.3333333333333333
74.0,70,1,-0.3333333333333333,1.0
74.0,70,14,-0.3333333333333333,0.3333333333333333
75.0,70,11,0.3333333333333333,-0.6666666666666666
75.0,70,7,0.3333333333333333,-0.3333333333333333
75.0,70,5,0.3333333333333333,-0.3333333333333333
77.0,70,7,0.3333333333333333,-0.6666666666666666
77.0,70,5,0.3333333333333333,-0.3333333333333333
18.0,71,11,,0.6666666666666666
20.0,71,13,,1.0
28.0,71,12,-0.3333333333333333,0.3333333333333333
31.0,71,12,-0.6666666666666666,0.6666666666666666
31.0,71,13,0.6666666666666666,-0.6666666666666666
31.0,71,14,-0.6666666666666666,0.6666666666666666
31.0,71,18,0.6666666666666666,-0.6666666666666666
35.0,71,15,,1.0
34.0,71,9,0.6666666666666666,1.0
34.0,71,10,0.3333333333333333,0.6666666666666666
34.0,71,15,0.6666666666666666,1.0
67.0,71,1,0.0,0.3333333333333333
74.0,71,1,-0.3333333333333333,1.0
74.0,71,14,-0.3333333333333333,0.3333333333333333
75.0,71,11,0.3333333333333333,-0.6666666666666666
75.0,71,7,0.3333333333333333,-0.3333333333333333
75.0,71,5,0.3333333333333333,-0.3333333333333333
77.0,71,7,0.3333333333333333,-0.6666666666666666
77.0,71,5,0.3333333333333333,-0.3333333333333333
18.0,72,11,,0.6666666666666666
20.0,72,13,,1.0
23.0,72,5,-0.6666666666666666,1.0
28.0,72,12,-0.3333333333333333,0.3333333333333333
31.0,72,12,-0.6666666666666666,0.6666666666666666
31.0,72,13,0.6666666666666666,-0.6666666666666666
31.0,72,14,-0.6666666666666666,0.6666666666666666
31.0,72,18,0.6666666666666666,-0.6666666666666666
35.0,72,15,,1.0
34.0,72,9,0.6666666666666666,1.0
34.0,72,10,0.3333333333333333,0.6666666666666666
34.0,72,15,0.6666666666666666,1.0
67.0,72,1,0.0,0.3333333333333333
74.0,72,1,-0.3333333333333333,1.0
74.0,72,14,-0.3333333333333333,0.3333333333333333
75.0,72,11,0.3333333333333333,-0.6666666666666666
75.0,72,7,0.3333333333333333,-0.3333333333333333
75.0,72,5,0.3333333333333333,-0.3333333333333333
77.0,72,7,0.3333333333333333,-0.6666666666666666
77.0,72,5,0.3333333333333333,-0.3333333333333333
22.0,73,1,-0.3333333333333333,1.0
30.0,73,11,0.3333333333333333,-0.3333333333333333
74.0,73,1,0.3333333333333333,1.0
74.0,73,4,0.0,-0.6666666666666666
74.0,73,13,0.6666666666666666,-0.3333333333333333
22.0,74,1,-0.3333333333333333,1.0
30.0,74,11,0.3333333333333333,-0.3333333333333333
74.0,74,1,0.3333333333333333,1.0
74.0,74,4,0.0,-0.6666666666666666
74.0,74,13,0.6666666666666666,-0.3333333333333333
22.0,75,1,-0.3333333333333333,1.0
30.0,75,11,0.3333333333333333,-0.3333333333333333
74.0,75,1,0.3333333333333333,1.0
74.0,75,4,0.0,-0.6666666666666666
74.0,75,13,0.6666666666666666,-0.3333333333333333
22.0,76,1,-0.3333333333333333,1.0
30.0,76,11,0.3333333333333333,-0.3333333333333333
74.0,76,1,0.3333333333333333,1.0
74.0,76,4,0.0,-0.6666666666666666
74.0,76,13,0.6666666666666666,-0.3333333333333333
22.0,77,1,-0.3333333333333333,1.0
30.0,77,11,0.3333333333333333,-0.3333333333333333
74.0,77,1,0.3333333333333333,1.0
74.0,77,4,0.0,-0.6666666666666666
74.0,77,13,0.6666666666666666,-0.3333333333333333
22.0,78,1,-0.3333333333333333,1.0
30.0,78,11,0.3333333333333333,-0.3333333333333333
74.0,78,1,0.3333333333333333,1.0
74.0,78,4,0.0,-0.6666666666666666
74.0,78,13,0.6666666666666666,-0.3333333333333333
22.0,79,1,-0.3333333333333333,1.0
25.0,79,14,-1.0,0.6666666666666666
30.0,79,11,0.3333333333333333,-0.3333333333333333
74.0,79,1,0.3333333333333333,1.0
74.0,79,4,0.0,-0.6666666666666666
74.0,79,13,0.6666666666666666,-0.3333333333333333
22.0,80,1,-0.3333333333333333,1.0
25.0,80,14,-1.0,0.6666666666666666
30.0,80,11,0.3333333333333333,-0.3333333333333333
74.0,80,1,0.3333333333333333,1.0
74.0,80,4,0.0,-0.6666666666666666
74.0,80,13,0.6666666666666666,-0.3333333333333333
14.0,81,4,0.0,-1.0
14.0,81,5,0.0,-1.0
17.0,81,4,-0.3333333333333333,-1.0
17.0,81,5,-0.3333333333333333,-1.0
17.0,81,4,-0.3333333333333333,-1.0
17.0,81,5,-0.3333333333333333,-1.0
21.0,81,5,-0.6666666666666666,0.3333333333333333
29.0,81,11,0.6666666666666666,-0.3333333333333333
63.0,81,1,-0.3333333333333333,0.3333333333333333
68.0,81,7,0.3333333333333333,-0.6666666666666666
71.0,81,1,0.0,0.6666666666666666
71.0,81,7,0.3333333333333333,-0.3333333333333333
77.0,81,7,0.3333333333333333,-0.6666666666666666
77.0,81,10,-0.3333333333333333,0.3333333333333333
77.0,81,13,0.6666666666666666,-0.3333333333333333
78.0,81,11,0.3333333333333333,-0.6666666666666666
78.0,81,7,0.6666666666666666,-0.3333333333333333
78.0,81,4,0.3333333333333333,-0.3333333333333333
79.0,81,1,0.3333333333333333,0.6666666666666666
79.0,81,7,0.3333333333333333,-0.6666666666666666
80.0,81,7,0.3333333333333333,-0.3333333333333333
81.0,81,11,0.3333333333333333,-0.3333333333333333
81.0,81,7,0.3333333333333333,-0.3333333333333333
81.0,81,4,0.3333333333333333,-0.3333333333333333
14.0,82,4,0.0,-1.0
14.0,82,5,0.0,-1.0
17.0,82,4,-0.3333333333333333,-1.0
17.0,82,5,-0.3333333333333333,-1.0
17.0,82,4,-0.3333333333333333,-1.0
17.0,82,5,-0.3333333333333333,-1.0
21.0,82,5,-0.6666666666666666,0.3333333333333333
29.0,82,11,0.6666666666666666,-0.3333333333333333
63.0,82,1,-0.3333333333333333,0.3333333333333333
68.0,82,7,0.3333333333333333,-0.6666666666666666
71.0,82,1,0.0,0.6666666666666666
71.0,82,7,0.3333333333333333,-0.3333333333333333
77.0,82,7,0.3333333333333333,-0.6666666666666666
77.0,82,10,-0.3333333333333333,0.3333333333333333
77.0,82,13,0.6666666666666666,-0.3333333333333333
78.0,82,11,0.3333333333333333,-0.6666666666666666
78.0,82,7,0.6666666666666666,-0.3333333333333333
78.0,82,4,0.3333333333333333,-0.3333333333333333
79.0,82,1,0.3333333333333333,0.6666666666666666
79.0,82,7,0.3333333333333333,-0.6666666666666666
80.0,82,7,0.3333333333333333,-0.3333333333333333
81.0,82,11,0.3333333333333333,-0.3333333333333333
81.0,82,7,0.3333333333333333,-0.3333333333333333
81.0,82,4,0.3333333333333333,-0.3333333333333333
14.0,83,4,0.0,-1.0
14.0,83,5,0.0,-1.0
17.0,83,4,-0.3333333333333333,-1.0
17.0,83,5,-0.3333333333333333,-1.0
17.0,83,4,-0.3333333333333333,-1.0
17.0,83,5,-0.3333333333333333,-1.0
21.0,83,5,-0.6666666666666666,0.3333333333333333
29.0,83,11,0.6666666666666666,-0.3333333333333333
63.0,83,1,-0.3333333333333333,0.3333333333333333
68.0,83,7,0.3333333333333333,-0.6666666666666666
71.0,83,1,0.0,0.6666666666666666
71.0,83,7,0.3333333333333333,-0.3333333333333333
77.0,83,7,0.3333333333333333,-0.6666666666666666
77.0,83,10,-0.3333333333333333,0.3333333333333333
77.0,83,13,0.6666666666666666,-0.3333333333333333
78.0,83,11,0.3333333333333333,-0.6666666666666666
78.0,83,7,0.6666666666666666,-0.3333333333333333
78.0,83,4,0.3333333333333333,-0.3333333333333333
79.0,83,1,0.3333333333333333,0.6666666666666666
79.0,83,7,0.3333333333333333,-0.6666666666666666
80.0,83,7,0.3333333333333333,-0.3333333333333333
81.0,83,11,0.3333333333333333,-0.3333333333333333
81.0,83,7,0.3333333333333333,-0.3333333333333333
81.0,83,4,0.3333333333333333,-0.3333333333333333
14.0,84,4,0.0,-1.0
14.0,84,5,0.0,-1.0
17.0,84,4,-0.3333333333333333,-1.0
17.0,84,5,-0.3333333333333333,-1.0
17.0,84,4,-0.3333333333333333,-1.0
17.0,84,5,-0.3333333333333333,-1.0
21.0,84,5,-0.6666666666666666,0.3333333333333333
29.0,84,11,0.6666666666666666,-0.3333333333333333
