measure,feature,feature_value,critical_score
169.0,15.0,,4.0
169.0,16.0,,4.0
169.0,17.0,,3.0
169.0,18.0,,5.0
169.0,19.0,,3.0
170.0,1.0,-0.11111111111111116,4.0
170.0,2.0,-0.6666666666666666,2.0
170.0,3.0,0.3333333333333333,1.0
170.0,4.0,0.0,6.0
170.0,5.0,-0.5555555555555556,7.0
170.0,6.0,,1.0
170.0,7.0,0.6666666666666666,4.0
170.0,8.0,,1.0
170.0,10.0,-0.3333333333333333,2.0
170.0,11.0,0.5,3.0
170.0,12.0,0.3333333333333333,2.0
170.0,13.0,0.3333333333333333,3.0
170.0,15.0,,3.0
170.0,16.0,,2.0
170.0,17.0,,1.0
170.0,18.0,,4.0
170.0,19.0,,1.0
171.0,1.0,-0.11111111111111116,3.0
171.0,2.0,-0.6666666666666666,1.0
171.0,3.0,0.3333333333333333,1.0
171.0,4.0,0.0,7.0
171.0,5.0,-0.5555555555555556,8.0
171.0,7.0,0.6666666666666666,3.0
171.0,8.0,,1.0
171.0,10.0,-0.3333333333333333,1.0
171.0,11.0,0.5,2.0
171.0,12.0,0.3333333333333333,1.0
171.0,13.0,0.3333333333333333,2.0
171.0,15.0,,2.0
171.0,16.0,,1.0
171.0,18.0,,3.0
172.0,1.0,-0.11111111111111116,3.0
172.0,2.0,-0.6666666666666666,1.0
172.0,3.0,0.3333333333333333,1.0
172.0,4.0,0.0,9.0
172.0,5.0,-0.5555555555555556,10.0
172.0,7.0,0.6666666666666666,3.0
172.0,10.0,-0.3333333333333333,1.0
172.0,11.0,0.5,2.0
172.0,12.0,0.3333333333333333,1.0
172.0,13.0,0.3333333333333333,2.0
172.0,15.0,,2.0
172.0,18.0,,2.0
173.0,1.0,-0.11111111111111116,3.0
173.0,2.0,-0.6666666666666666,1.0
173.0,3.0,0.3333333333333333,1.0
173.0,4.0,0.0,10.0
173.0,5.0,-0.5555555555555556,10.0
173.0,7.0,0.6666666666666666,3.0
173.0,8.0,,1.0
173.0,10.0,-0.3333333333333333,1.0
173.0,11.0,0.5,2.0
173.0,12.0,0.3333333333333333,1.0
173.0,13.0,0.3333333333333333,2.0
173.0,15.0,,1.0
173.0,16.0,,1.0
174.0,1.0,-0.11111111111111116,3.0
174.0,2.0,-0.6666666666666666,1.0
174.0,4.0,0.0,9.0
174.0,5.0,-0.4166666666666667,9.0
174.0,7.0,,4.0
174.0,8.0,,1.0
174.0,9.0,0.3333333333333333,1.0
174.0,11.0,0.4444444444444444,3.0
174.0,12.0,0.3333333333333333,1.0
174.0,13.0,0.3333333333333333,2.0
174.0,16.0,,1.0
174.0,19.0,,1.0
175.0,1.0,-0.11111111111111116,3.0
175.0,2.0,-0.6666666666666666,1.0
175.0,4.0,0.0,7.0
175.0,5.0,-0.4166666666666667,7.0
175.0,7.0,,4.0
175.0,8.0,,1.0
175.0,9.0,0.3333333333333333,1.0
175.0,11.0,0.4444444444444444,3.0
175.0,12.0,0.3333333333333333,1.0
175.0,13.0,0.3333333333333333,2.0
175.0,16.0,,1.0
175.0,19.0,,2.0
176.0,1.0,-0.11111111111111116,3.0
176.0,2.0,-0.6666666666666666,1.0
176.0,4.0,0.0,6.0
176.0,5.0,-0.5555555555555556,6.0
176.0,7.0,,4.0
176.0,8.0,,1.0
176.0,9.0,0.3333333333333333,1.0
176.0,11.0,0.4444444444444444,3.0
176.0,12.0,0.3333333333333333,1.0
176.0,13.0,0.3333333333333333,2.0
176.0,15.0,,1.0
176.0,16.0,,1.0
176.0,19.0,,4.0
177.0,1.0,,1.0
177.0,2.0,,1.0
177.0,4.0,0.0,6.0
177.0,5.0,-0.16666666666666666,5.0
177.0,6.0,,1.0
177.0,7.0,0.5333333333333333,9.0
177.0,8.0,0.3333333333333333,2.0
177.0,9.0,,1.0
177.0,10.0,,1.0
177.0,11.0,,1.0
177.0,12.0,-0.3333333333333333,2.0
177.0,13.0,0.5555555555555555,4.0
177.0,14.0,,1.0
177.0,15.0,0.4444444444444444,5.0
177.0,16.0,,1.0
177.0,17.0,,1.0
177.0,18.0,,1.0
177.0,19.0,0.9166666666666666,9.0
178.0,1.0,,2.0
178.0,2.0,,2.0
178.0,4.0,0.0,7.0
178.0,5.0,-0.16666666666666666,6.0
178.0,6.0,,2.0
178.0,7.0,0.5333333333333333,10.0
178.0,8.0,0.3333333333333333,3.0
178.0,9.0,,2.0
178.0,10.0,,2.0
178.0,11.0,,2.0
178.0,12.0,-0.3333333333333333,3.0
178.0,13.0,0.5555555555555555,5.0
178.0,14.0,,2.0
178.0,15.0,0.4444444444444444,6.0
178.0,16.0,,2.0
178.0,17.0,,2.0
178.0,18.0,,2.0
178.0,19.0,0.9166666666666666,9.0
179.0,1.0,,3.0
179.0,2.0,,3.0
179.0,4.0,0.0,6.0
179.0,5.0,-0.16666666666666666,6.0
179.0,6.0,,3.0
179.0,7.0,0.5333333333333333,9.0
179.0,8.0,0.3333333333333333,4.0
179.0,9.0,,3.0
179.0,10.0,,3.0
179.0,11.0,,3.0
179.0,12.0,-0.3333333333333333,4.0
179.0,13.0,0.5555555555555555,6.0
179.0,14.0,,3.0
179.0,15.0,0.4444444444444444,7.0
179.0,16.0,,3.0
179.0,17.0,,3.0
179.0,18.0,,3.0
179.0,19.0,0.9166666666666666,8.0
180.0,1.0,,3.0
180.0,2.0,,3.0
180.0,4.0,0.0,5.0
180.0,5.0,-0.16666666666666666,5.0
180.0,6.0,,3.0
180.0,7.0,0.5333333333333333,8.0
180.0,8.0,0.3333333333333333,4.0
180.0,9.0,,3.0
180.0,10.0,,3.0
180.0,11.0,,4.0
180.0,12.0,-0.3333333333333333,4.0
180.0,13.0,0.5555555555555555,6.0
180.0,14.0,,3.0
180.0,15.0,0.4444444444444444,6.0
180.0,16.0,,3.0
180.0,17.0,,3.0
180.0,18.0,,3.0
180.0,19.0,0.9166666666666666,7.0
181.0,2.0,,1.0
181.0,3.0,,1.0
181.0,4.0,0.0,2.0
181.0,5.0,-0.16666666666666666,3.0
181.0,6.0,,1.0
181.0,7.0,0.5333333333333333,5.0
181.0,8.0,0.3333333333333333,2.0
181.0,11.0,,3.0
181.0,12.0,-0.3333333333333333,1.0
181.0,13.0,0.5555555555555555,3.0
181.0,14.0,,1.0
181.0,15.0,0.4444444444444444,3.0
181.0,17.0,,1.0
181.0,19.0,0.9166666666666666,4.0
182.0,2.0,,3.0
182.0,3.0,,3.0
182.0,4.0,0.0,2.0
182.0,5.0,-0.16666666666666666,5.0
182.0,6.0,,3.0
182.0,7.0,0.5333333333333333,5.0
182.0,8.0,0.3333333333333333,4.0
182.0,9.0,,1.0
182.0,10.0,,1.0
182.0,11.0,,5.0
182.0,12.0,-0.3333333333333333,2.0
182.0,13.0,0.5555555555555555,3.0
182.0,14.0,,3.0
182.0,15.0,0.4444444444444444,4.0
182.0,16.0,,2.0
182.0,17.0,,3.0
182.0,19.0,0.9166666666666666,5.0
183.0,2.0,,5.0
183.0,3.0,,6.0
183.0,4.0,0.0,2.0
183.0,5.0,-0.16666666666666666,5.0
183.0,6.0,,6.0
183.0,7.0,0.5333333333333333,5.0
183.0,8.0,0.3333333333333333,7.0
183.0,9.0,,3.0
183.0,10.0,,3.0
183.0,11.0,,8.0
183.0,12.0,-0.3333333333333333,4.0
183.0,13.0,0.5555555555555555,3.0
183.0,14.0,,5.0
183.0,15.0,0.4444444444444444,7.0
183.0,16.0,,5.0
183.0,17.0,,5.0
183.0,19.0,0.9166666666666666,7.0
184.0,2.0,,6.0
184.0,3.0,,9.0
184.0,4.0,0.0,2.0
184.0,5.0,-0.16666666666666666,5.0
184.0,6.0,,9.0
184.0,7.0,0.5333333333333333,5.0
184.0,8.0,0.3333333333333333,7.0
184.0,9.0,,5.0
184.0,10.0,,6.0
184.0,11.0,,7.0
184.0,12.0,-0.3333333333333333,4.0
184.0,13.0,0.5555555555555555,5.0
184.0,14.0,,5.0
184.0,15.0,0.4444444444444444,9.0
184.0,16.0,,5.0
184.0,17.0,,7.0
184.0,19.0,0.9166666666666666,7.0
185.0,1.0,0.0,1.0
185.0,2.0,,4.0
185.0,3.0,,6.0
185.0,5.0,,1.0
185.0,6.0,,6.0
185.0,8.0,,4.0
185.0,9.0,,5.0
185.0,10.0,,6.0
185.0,11.0,,5.0
185.0,12.0,,3.0
185.0,13.0,0.3333333333333333,3.0
185.0,14.0,-0.3333333333333333,4.0
185.0,15.0,,5.0
185.0,16.0,,3.0
185.0,17.0,,5.0
185.0,18.0,0.3333333333333333,1.0
185.0,19.0,1.0,4.0
186.0,1.0,0.0,1.0
186.0,2.0,,2.0
186.0,3.0,,3.0
186.0,6.0,,3.0
186.0,8.0,,2.0
186.0,9.0,,3.0
186.0,10.0,,3.0
186.0,11.0,,3.0
186.0,12.0,,1.0
186.0,13.0,0.3333333333333333,3.0
186.0,14.0,-0.3333333333333333,2.0
186.0,15.0,,3.0
186.0,16.0,,1.0
186.0,17.0,,3.0
186.0,18.0,0.3333333333333333,1.0
186.0,19.0,1.0,2.0
187.0,1.0,0.0,1.0
187.0,2.0,,1.0
187.0,3.0,,1.0
187.0,6.0,,1.0
187.0,8.0,,1.0
187.0,9.0,,1.0
187.0,10.0,,1.0
187.0,11.0,,2.0
187.0,13.0,0.3333333333333333,2.0
187.0,14.0,-0.3333333333333333,1.0
187.0,15.0,,1.0
187.0,17.0,,1.0
187.0,18.0,0.3333333333333333,1.0
187.0,19.0,1.0,1.0
188.0,1.0,0.0,1.0
188.0,8.0,,1.0
188.0,11.0,,1.0
188.0,13.0,0.3333333333333333,1.0
188.0,14.0,-0.3333333333333333,1.0
188.0,18.0,0.3333333333333333,1.0
188.0,19.0,1.0,1.0
189.0,1.0,0.0,1.0
189.0,13.0,0.3333333333333333,1.0
189.0,14.0,-0.3333333333333333,3.0
189.0,18.0,0.3333333333333333,1.0
189.0,19.0,1.0,1.0
190.0,1.0,0.0,1.0
190.0,4.0,,1.0
190.0,5.0,,1.0
190.0,7.0,,1.0
190.0,13.0,0.3333333333333333,2.0
190.0,14.0,-0.3333333333333333,3.0
190.0,18.0,0.3333333333333333,1.0
190.0,19.0,1.0,2.0
191.0,1.0,0.0,1.0
191.0,4.0,,2.0
191.0,5.0,,3.0
191.0,7.0,,3.0
191.0,13.0,0.3333333333333333,2.0
191.0,14.0,-0.3333333333333333,3.0
191.0,18.0,0.3333333333333333,1.0
191.0,19.0,1.0,3.0
192.0,1.0,0.0,1.0
192.0,4.0,,3.0
192.0,5.0,,6.0
192.0,7.0,,4.0
192.0,13.0,0.3333333333333333,3.0
192.0,14.0,-0.3333333333333333,2.0
192.0,18.0,0.3333333333333333,2.0
192.0,19.0,1.0,4.0
193.0,1.0,0.3333333333333333,2.0
193.0,4.0,,4.0
193.0,5.0,,7.0
193.0,7.0,0.0,5.0
193.0,8.0,,2.0
193.0,9.0,,1.0
193.0,10.0,,1.0
193.0,12.0,,1.0
193.0,13.0,,3.0
193.0,14.0,,1.0
193.0,16.0,,1.0
193.0,17.0,,1.0
193.0,18.0,,2.0
193.0,19.0,,4.0
194.0,1.0,0.3333333333333333,3.0
194.0,4.0,,6.0
194.0,5.0,,7.0
194.0,6.0,,1.0
194.0,7.0,0.0,4.0
194.0,8.0,,4.0
194.0,9.0,,2.0
194.0,10.0,,3.0
194.0,12.0,,3.0
194.0,13.0,,3.0
194.0,14.0,,3.0
194.0,16.0,,3.0
194.0,17.0,,2.0
194.0,18.0,,3.0
194.0,19.0,,5.0
195.0,1.0,0.3333333333333333,5.0
195.0,3.0,,1.0
195.0,4.0,,8.0
195.0,5.0,,8.0
195.0,6.0,,3.0
195.0,7.0,0.0,6.0
195.0,8.0,,6.0
195.0,9.0,,3.0
195.0,10.0,,6.0
195.0,11.0,,1.0
195.0,12.0,,5.0
195.0,13.0,,6.0
195.0,14.0,,6.0
195.0,15.0,,1.0
195.0,16.0,,5.0
195.0,17.0,,3.0
195.0,18.0,,6.0
195.0,19.0,,7.0
196.0,1.0,0.3333333333333333,8.0
196.0,2.0,,1.0
196.0,3.0,,3.0
196.0,4.0,,9.0
196.0,5.0,,9.0
196.0,6.0,,6.0
196.0,7.0,0.0,8.0
196.0,8.0,,8.0
196.0,9.0,,5.0
196.0,10.0,,9.0
196.0,11.0,,4.0
196.0,12.0,,8.0
196.0,13.0,,8.0
196.0,14.0,,9.0
196.0,15.0,,4.0
196.0,16.0,,8.0
196.0,17.0,,3.0
196.0,18.0,,8.0
196.0,19.0,,9.0
197.0,1.0,0.3333333333333333,9.0
197.0,2.0,,4.0
197.0,3.0,,6.0
197.0,4.0,,9.0
197.0,5.0,,9.0
197.0,6.0,,9.0
197.0,7.0,0.0,10.0
197.0,8.0,,8.0
197.0,9.0,,6.0
197.0,10.0,,9.0
197.0,11.0,,7.0
197.0,12.0,,8.0
197.0,13.0,,9.0
197.0,14.0,,9.0
197.0,15.0,,7.0
197.0,16.0,,8.0
197.0,17.0,,2.0
197.0,18.0,,9.0
197.0,19.0,,9.0
198.0,1.0,0.3333333333333333,8.0
198.0,2.0,,5.0
198.0,3.0,,7.0
198.0,4.0,,9.0
198.0,5.0,,9.0
198.0,6.0,,8.0
198.0,7.0,0.0,9.0
198.0,8.0,,7.0
198.0,9.0,,7.0
198.0,10.0,,9.0
198.0,11.0,,8.0
198.0,12.0,,7.0
198.0,13.0,,8.0
198.0,14.0,,9.0
198.0,15.0,,7.0
198.0,16.0,,7.0
198.0,17.0,,1.0
198.0,18.0,,9.0
198.0,19.0,,8.0
199.0,1.0,0.3333333333333333,8.0
199.0,2.0,,7.0
199.0,3.0,,8.0
199.0,4.0,,9.0
199.0,5.0,,9.0
199.0,6.0,,7.0
199.0,7.0,0.0,9.0
199.0,8.0,,8.0
199.0,9.0,,8.0
199.0,10.0,,9.0
199.0,11.0,,9.0
199.0,12.0,,7.0
199.0,13.0,,7.0
199.0,14.0,,9.0
199.0,15.0,,8.0
199.0,16.0,,8.0
199.0,18.0,,9.0
199.0,19.0,,7.0
200.0,1.0,0.3333333333333333,7.0
200.0,2.0,,5.0
200.0,3.0,,6.0
200.0,4.0,,9.0
200.0,5.0,,9.0
200.0,6.0,,4.0
200.0,7.0,0.0,6.0
200.0,8.0,,6.0
200.0,9.0,,8.0
200.0,10.0,,8.0
200.0,11.0,,7.0
200.0,12.0,,4.0
200.0,13.0,,4.0
200.0,14.0,,8.0
200.0,15.0,,5.0
200.0,16.0,,6.0
200.0,18.0,,6.0
200.0,19.0,,4.0
201.0,1.0,,6.0
201.0,2.0,-1.0,3.0
201.0,3.0,,4.0
201.0,4.0,-0.3333333333333333,10.0
201.0,5.0,,9.0
201.0,6.0,,1.0
201.0,7.0,0.3333333333333333,6.0
201.0,8.0,,4.0
201.0,9.0,,8.0
201.0,10.0,,8.0
201.0,11.0,,6.0
201.0,12.0,,1.0
201.0,13.0,,3.0
201.0,14.0,,8.0
201.0,15.0,,5.0
201.0,16.0,,4.0
201.0,18.0,,5.0
201.0,19.0,,3.0
202.0,1.0,,5.0
202.0,2.0,-1.0,2.0
202.0,3.0,,3.0
202.0,4.0,-0.3333333333333333,10.0
202.0,5.0,-0.6666666666666666,10.0
202.0,6.0,,2.0
202.0,7.0,0.3333333333333333,8.0
202.0,8.0,,4.0
202.0,9.0,,6.0
202.0,10.0,,7.0
202.0,11.0,,4.0
202.0,12.0,,1.0
202.0,13.0,,4.0
202.0,14.0,,7.0
202.0,15.0,,7.0
202.0,16.0,,2.0
202.0,18.0,,5.0
202.0,19.0,,5.0
203.0,1.0,,5.0
203.0,2.0,-1.0,2.0
203.0,3.0,,3.0
203.0,4.0,-0.3333333333333333,10.0
203.0,5.0,-0.6666666666666666,8.0
203.0,6.0,,2.0
203.0,7.0,0.3333333333333333,9.0
203.0,8.0,,5.0
203.0,9.0,,3.0
203.0,10.0,,5.0
203.0,11.0,,3.0
203.0,13.0,,4.0
203.0,14.0,,6.0
203.0,15.0,,7.0
203.0,16.0,,1.0
203.0,18.0,,6.0
203.0,19.0,,6.0
204.0,1.0,,3.0
204.0,2.0,-1.0,2.0
204.0,3.0,,2.0
204.0,4.0,-0.3333333333333333,7.0
204.0,5.0,-0.6666666666666666,5.0
204.0,6.0,,2.0
204.0,7.0,0.3333333333333333,7.0
204.0,8.0,,4.0
204.0,9.0,,1.0
204.0,10.0,,3.0
204.0,11.0,,1.0
204.0,13.0,,3.0
204.0,14.0,,4.0
204.0,15.0,,5.0
204.0,16.0,,1.0
204.0,18.0,,6.0
204.0,19.0,,5.0
205.0,1.0,,3.0
205.0,2.0,-1.0,2.0
205.0,3.0,,2.0
205.0,4.0,-0.3333333333333333,4.0
205.0,5.0,-0.6666666666666666,2.0
205.0,6.0,,2.0
205.0,7.0,0.3333333333333333,5.0
205.0,8.0,,4.0
205.0,10.0,,2.0
205.0,13.0,,3.0
205.0,14.0,,3.0
205.0,15.0,,4.0
205.0,16.0,,1.0
205.0,18.0,,5.0
205.0,19.0,,4.0
206.0,1.0,,3.0
206.0,2.0,-1.0,2.0
206.0,3.0,,1.0
206.0,4.0,-0.3333333333333333,2.0
206.0,5.0,-0.6666666666666666,2.0
206.0,6.0,,1.0
206.0,7.0,0.3333333333333333,4.0
206.0,8.0,,3.0
206.0,10.0,,1.0
206.0,13.0,,3.0
206.0,14.0,,2.0
206.0,15.0,,4.0
206.0,16.0,,2.0
206.0,18.0,,5.0
206.0,19.0,,3.0
207.0,1.0,,3.0
207.0,2.0,-1.0,1.0
207.0,5.0,-0.6666666666666666,2.0
207.0,7.0,0.3333333333333333,5.0
207.0,8.0,,3.0
207.0,13.0,,4.0
207.0,14.0,,2.0
207.0,15.0,,5.0
207.0,16.0,,3.0
207.0,18.0,,6.0
207.0,19.0,,4.0
208.0,1.0,,4.0
208.0,2.0,-1.0,2.0
208.0,3.0,,1.0
208.0,4.0,,1.0
208.0,5.0,-0.6666666666666666,3.0
208.0,6.0,,1.0
208.0,7.0,0.3333333333333333,6.0
208.0,8.0,,4.0
208.0,11.0,,1.0
208.0,13.0,,6.0
208.0,14.0,,3.0
208.0,15.0,,7.0
208.0,16.0,,4.0
208.0,18.0,,7.0
208.0,19.0,,5.0
209.0,1.0,-0.6666666666666666,5.0
209.0,2.0,,3.0
209.0,3.0,0.3333333333333333,4.0
209.0,4.0,0.3333333333333333,4.0
209.0,5.0,0.3333333333333333,4.0
209.0,6.0,,3.0
209.0,7.0,0.4444444444444444,9.0
209.0,8.0,,5.0
209.0,10.0,-0.3333333333333333,1.0
209.0,11.0,0.3333333333333333,4.0
209.0,13.0,0.6666666666666666,9.0
209.0,14.0,,5.0
209.0,15.0,,7.0
209.0,16.0,0.6666666666666666,6.0
209.0,17.0,0.6666666666666666,1.0
209.0,18.0,,7.0
209.0,19.0,1.0,7.0
210.0,1.0,-0.6666666666666666,6.0
210.0,2.0,,5.0
210.0,3.0,0.3333333333333333,6.0
210.0,4.0,0.3333333333333333,7.0
210.0,5.0,0.3333333333333333,7.0
210.0,6.0,,5.0
210.0,7.0,0.4444444444444444,10.0
210.0,8.0,,6.0
210.0,11.0,0.3333333333333333,6.0
210.0,13.0,0.6666666666666666,9.0
210.0,14.0,,5.0
210.0,15.0,,7.0
210.0,16.0,0.6666666666666666,7.0
210.0,17.0,0.6666666666666666,1.0
210.0,18.0,,7.0
210.0,19.0,1.0,8.0
211.0,1.0,-0.6666666666666666,5.0
211.0,2.0,,5.0
211.0,3.0,0.3333333333333333,7.0
211.0,4.0,0.3333333333333333,8.0
211.0,5.0,0.3333333333333333,10.0
211.0,6.0,,6.0
211.0,7.0,0.4444444444444444,11.0
211.0,8.0,,6.0
211.0,10.0,,1.0
211.0,11.0,0.3333333333333333,6.0
211.0,13.0,0.6666666666666666,8.0
211.0,14.0,,5.0
211.0,15.0,,6.0
211.0,16.0,0.6666666666666666,6.0
211.0,17.0,0.6666666666666666,1.0
211.0,18.0,,6.0
211.0,19.0,1.0,8.0
212.0,1.0,-0.6666666666666666,3.0
212.0,2.0,,2.0
212.0,3.0,0.3333333333333333,4.0
212.0,4.0,0.3333333333333333,5.0
212.0,5.0,0.3333333333333333,8.0
212.0,6.0,,3.0
212.0,7.0,0.4444444444444444,8.0
212.0,8.0,,3.0
212.0,10.0,,1.0
212.0,11.0,0.3333333333333333,3.0
212.0,13.0,0.6666666666666666,5.0
212.0,14.0,,3.0
212.0,15.0,,3.0
212.0,16.0,0.6666666666666666,3.0
212.0,17.0,0.6666666666666666,1.0
212.0,18.0,,3.0
212.0,19.0,1.0,5.0
213.0,1.0,-0.6666666666666666,2.0
213.0,3.0,0.3333333333333333,1.0
213.0,4.0,0.3333333333333333,5.0
213.0,5.0,0.3333333333333333,7.0
213.0,7.0,0.4444444444444444,7.0
213.0,11.0,0.3333333333333333,1.0
213.0,13.0,0.6666666666666666,2.0
213.0,16.0,0.6666666666666666,1.0
213.0,17.0,0.6666666666666666,1.0
213.0,18.0,,2.0
213.0,19.0,1.0,4.0
214.0,1.0,-0.6666666666666666,3.0
214.0,2.0,,1.0
214.0,3.0,0.3333333333333333,1.0
214.0,4.0,0.0,9.0
214.0,5.0,0.0,10.0
214.0,7.0,0.4444444444444444,9.0
214.0,10.0,0.16666666666666669,2.0
214.0,11.0,0.3333333333333333,2.0
214.0,13.0,0.6666666666666666,3.0
214.0,16.0,,1.0
214.0,18.0,,5.0
214.0,19.0,,3.0
215.0,1.0,-0.6666666666666666,3.0
215.0,2.0,,1.0
215.0,3.0,0.3333333333333333,1.0
215.0,4.0,0.0,8.0
215.0,5.0,0.0,9.0
215.0,7.0,0.4166666666666666,9.0
215.0,10.0,0.16666666666666669,2.0
215.0,11.0,0.5,3.0
215.0,12.0,0.3333333333333333,1.0
215.0,13.0,0.6666666666666666,3.0
215.0,14.0,-0.3333333333333333,1.0
215.0,15.0,0.6666666666666666,1.0
215.0,16.0,,1.0
215.0,18.0,,5.0
215.0,19.0,,2.0
216.0,1.0,-0.6666666666666666,3.0
216.0,2.0,,1.0
216.0,3.0,0.3333333333333333,1.0
216.0,4.0,0.0,6.0
216.0,5.0,0.0,6.0
216.0,7.0,0.4166666666666666,7.0
216.0,10.0,0.16666666666666669,2.0
216.0,11.0,0.5,3.0
216.0,12.0,0.3333333333333333,1.0
216.0,13.0,0.6666666666666666,3.0
216.0,14.0,-0.3333333333333333,1.0
216.0,15.0,0.6666666666666666,1.0
216.0,16.0,,1.0
216.0,18.0,,3.0
216.0,19.0,,2.0
217.0,1.0,-0.3333333333333333,2.0
217.0,2.0,,1.0
217.0,3.0,0.3333333333333333,1.0
217.0,4.0,0.0,2.0
217.0,5.0,-0.3333333333333333,3.0
217.0,7.0,0.6666666666666666,3.0
217.0,10.0,-0.3333333333333333,1.0
217.0,11.0,0.5,3.0
217.0,12.0,0.3333333333333333,1.0
217.0,13.0,0.6666666666666666,3.0
217.0,14.0,-0.5,2.0
217.0,15.0,0.6666666666666666,1.0
217.0,16.0,,1.0
217.0,18.0,,1.0
217.0,19.0,,1.0
218.0,1.0,-0.3333333333333333,1.0
218.0,3.0,0.3333333333333333,1.0
218.0,4.0,0.0,1.0
218.0,5.0,-0.3333333333333333,2.0
218.0,7.0,0.6666666666666666,2.0
218.0,10.0,-0.3333333333333333,1.0
218.0,11.0,0.5,2.0
218.0,12.0,0.3333333333333333,1.0
218.0,13.0,0.6666666666666666,2.0
218.0,14.0,-0.5,2.0
218.0,15.0,0.6666666666666666,1.0
219.0,1.0,-0.3333333333333333,1.0
219.0,3.0,0.3333333333333333,1.0
219.0,4.0,0.0,1.0
219.0,5.0,-0.3333333333333333,2.0
219.0,7.0,0.6666666666666666,2.0
219.0,10.0,-0.3333333333333333,1.0
219.0,11.0,0.5,2.0
219.0,12.0,0.3333333333333333,1.0
219.0,13.0,0.6666666666666666,2.0
219.0,14.0,-0.5,2.0
219.0,15.0,0.6666666666666666,1.0
220.0,1.0,0.0,2.0
220.0,3.0,0.3333333333333333,1.0
220.0,4.0,0.0,1.0
220.0,5.0,-0.3333333333333333,2.0
220.0,7.0,0.6666666666666666,2.0
220.0,10.0,-0.3333333333333333,1.0
220.0,11.0,0.5,2.0
220.0,12.0,0.3333333333333333,1.0
220.0,13.0,0.6666666666666666,2.0
220.0,14.0,-0.4444444444444444,3.0
220.0,15.0,0.6666666666666666,1.0
221.0,1.0,0.0,2.0
221.0,3.0,0.3333333333333333,1.0
221.0,4.0,0.0,1.0
221.0,5.0,-0.3333333333333333,2.0
221.0,7.0,0.6666666666666666,2.0
221.0,10.0,-0.3333333333333333,1.0
221.0,11.0,0.5,2.0
221.0,12.0,0.3333333333333333,1.0
221.0,13.0,0.6666666666666666,2.0
221.0,14.0,-0.4444444444444444,3.0
221.0,15.0,0.6666666666666666,1.0
222.0,1.0,0.16666666666666666,2.0
222.0,3.0,0.3333333333333333,1.0
222.0,4.0,0.0,1.0
222.0,5.0,-0.3333333333333333,1.0
222.0,7.0,0.6666666666666666,2.0
222.0,10.0,-0.3333333333333333,1.0
222.0,11.0,0.5,2.0
222.0,12.0,0.3333333333333333,1.0
222.0,13.0,0.6666666666666666,2.0
222.0,14.0,-0.4444444444444444,3.0
222.0,15.0,0.6666666666666666,1.0
223.0,1.0,0.16666666666666666,2.0
223.0,3.0,0.3333333333333333,1.0
223.0,4.0,0.0,1.0
223.0,5.0,-0.3333333333333333,1.0
223.0,7.0,0.6666666666666666,2.0
223.0,10.0,-0.3333333333333333,1.0
223.0,11.0,0.5,2.0
223.0,12.0,0.3333333333333333,1.0
223.0,13.0,0.6666666666666666,2.0
223.0,14.0,-0.4444444444444444,3.0
223.0,15.0,0.6666666666666666,1.0
224.0,1.0,0.0,1.0
224.0,3.0,0.3333333333333333,1.0
224.0,4.0,0.0,1.0
224.0,5.0,-0.3333333333333333,1.0
224.0,7.0,0.6666666666666666,1.0
224.0,9.0,0.3333333333333333,1.0
224.0,10.0,-0.3333333333333333,1.0
224.0,11.0,0.5,2.0
224.0,12.0,0.3333333333333333,1.0
224.0,13.0,0.6666666666666666,2.0
224.0,14.0,-0.3333333333333333,1.0
224.0,15.0,0.6666666666666666,1.0
225.0,9.0,-0.3333333333333333,1.0
225.0,10.0,-0.3333333333333333,1.0
225.0,14.0,-1.0,2.0
225.0,15.0,1.0,1.0
225.0,18.0,0.8333333333333334,4.0
226.0,9.0,-0.3333333333333333,1.0
226.0,10.0,-0.3333333333333333,1.0
226.0,14.0,-1.0,2.0
226.0,15.0,1.0,1.0
226.0,18.0,0.8333333333333334,4.0
227.0,2.0,,1.0
227.0,3.0,,1.0
227.0,4.0,,1.0
227.0,5.0,,1.0
227.0,9.0,-0.3333333333333333,2.0
227.0,10.0,-0.3333333333333333,1.0
227.0,14.0,-1.0,2.0
227.0,15.0,1.0,1.0
227.0,18.0,0.8333333333333334,5.0
228.0,2.0,,2.0
228.0,3.0,,3.0
228.0,4.0,,3.0
228.0,5.0,,3.0
228.0,8.0,,1.0
228.0,9.0,-0.3333333333333333,4.0
228.0,10.0,-0.3333333333333333,1.0
228.0,11.0,,1.0
228.0,14.0,-1.0,2.0
228.0,15.0,1.0,1.0
228.0,17.0,,1.0
228.0,18.0,0.8333333333333334,7.0
229.0,2.0,,3.0
229.0,3.0,,6.0
229.0,4.0,,6.0
229.0,5.0,,5.0
229.0,8.0,,3.0
229.0,9.0,-0.3333333333333333,6.0
229.0,10.0,-0.3333333333333333,1.0
229.0,11.0,,2.0
229.0,12.0,,2.0
229.0,14.0,-1.0,2.0
229.0,15.0,1.0,3.0
229.0,17.0,,2.0
229.0,18.0,0.8333333333333334,9.0
230.0,2.0,,4.0
230.0,3.0,,6.0
230.0,4.0,,8.0
230.0,5.0,,8.0
230.0,7.0,,1.0
230.0,8.0,,4.0
230.0,9.0,-0.3333333333333333,6.0
230.0,10.0,-0.3333333333333333,1.0
230.0,11.0,,2.0
