name,important_feature,interval_start,interval_end,gap,count
beethoven_woo80_score2,5,199,200,0.016284223645925522,8
beethoven_woo80_score2,5,199,201,0.01493336260318756,4
beethoven_woo80_score2,5,199,202,0.016859561204910282,5
beethoven_woo80_score2,5,200,201,0.012040078639984129,1
beethoven_woo80_score2,5,200,202,0.01547969877719879,2
beethoven_woo80_score2,5,200,203,0.01809993386268616,2
beethoven_woo80_score2,5,201,202,0.017907127737998962,2
beethoven_woo80_score2,5,201,203,0.020084371169408158,3
beethoven_woo80_score2,5,201,204,0.014988851547241213,5
beethoven_woo80_score2,5,202,203,0.016879489024480183,3
beethoven_woo80_score2,5,202,204,0.017814278602600098,3
beethoven_woo80_score2,5,203,204,0.01458178460597992,2
beethoven_woo80_score2,5,208,211,0.02599997818470001,2
beethoven_woo80_score2,5,209,211,0.019157896439234417,3
beethoven_woo80_score2,5,209,212,0.01797512173652649,7
beethoven_woo80_score2,5,210,211,0.02333688735961914,2
beethoven_woo80_score2,5,210,212,0.020015752315521242,5
beethoven_woo80_score2,5,210,213,0.012381285429000854,2
beethoven_woo80_score2,5,211,212,0.012394368648529051,1
beethoven_woo80_score2,5,211,213,0.012476831674575806,1
beethoven_woo80_score2,5,211,214,0.015380918979644775,1
beethoven_woo80_score2,5,212,215,0.011440396308898926,1
beethoven_woo80_score2,5,213,215,0.01710323989391327,2
beethoven_woo80_score2,5,213,216,0.013859547674655914,4
beethoven_woo80_score2,5,214,215,0.01748935878276825,2
beethoven_woo80_score2,5,214,216,0.014515914022922516,4
beethoven_woo80_score2,5,214,217,0.014796680212020874,5
beethoven_woo80_score2,5,227,230,0.01389475166797638,2
beethoven_woo80_score2,5,228,230,0.01109449565410614,2
beethoven_woo80_score2,5,228,231,0.014497756958007812,2
beethoven_woo80_score2,5,229,231,0.013549695412317913,3
beethoven_woo80_score2,5,229,232,0.014976531267166138,4
beethoven_woo80_score2,5,230,231,0.010010957717895508,1
beethoven_woo80_score2,5,230,232,0.012669697403907776,2
beethoven_woo80_score2,5,230,233,0.017286643385887146,2
beethoven_woo80_score2,5,231,233,0.011856973171234129,1
beethoven_woo80_score2,5,231,234,0.01578134298324585,5
beethoven_woo80_score2,5,232,234,0.01508887410163879,5
beethoven_woo80_score2,5,232,235,0.015202963352203369,5
beethoven_woo80_score2,5,233,234,0.01540953665971756,4
beethoven_woo80_score2,5,233,235,0.014314800500869753,5
beethoven_woo80_score2,5,233,236,0.014592364430427553,6
beethoven_woo80_score2,5,234,237,0.010781407356262207,1
beethoven_woo80_score2,5,237,238,0.013670206069946287,1
beethoven_woo80_score2,5,237,239,0.023091614246368408,1
beethoven_woo80_score2,5,237,240,0.02761375904083252,1
beethoven_woo80_score2,5,238,239,0.0158536434173584,1
beethoven_woo80_score2,5,238,240,0.023356318473815918,1
beethoven_woo80_score2,5,238,241,0.0303000807762146,1
beethoven_woo80_score2,5,239,240,0.0138433575630188,1
beethoven_woo80_score2,5,239,241,0.02248251438140869,1
beethoven_woo80_score2,5,239,242,0.021610602736473083,2
beethoven_woo80_score2,5,240,241,0.015105843544006348,1
beethoven_woo80_score2,5,240,242,0.01869042217731476,2
beethoven_woo80_score2,5,240,243,0.02175520360469818,2
beethoven_woo80_score2,5,241,242,0.013913214206695557,2
beethoven_woo80_score2,5,241,243,0.01836925745010376,2
beethoven_woo80_score2,5,241,244,0.022302553057670597,2
beethoven_woo80_score2,5,242,243,0.014620304107666016,1
beethoven_woo80_score2,5,242,244,0.023079276084899902,1
beethoven_woo80_score2,5,243,244,0.014459669589996338,1
beethoven_woo80_score2,5,245,247,0.012614727020263672,1
beethoven_woo80_score2,5,245,248,0.017520874738693237,1
beethoven_woo80_score2,5,246,248,0.011526912450790405,1
beethoven_woo80_score2,5,246,249,0.02036917209625244,1
beethoven_woo80_score2,5,247,249,0.01702141761779785,1
beethoven_woo80_score2,5,247,250,0.02188786864280701,1
beethoven_woo80_score2,5,248,249,0.011927008628845215,1
beethoven_woo80_score2,5,248,250,0.017744839191436768,1
beethoven_woo80_score2,5,248,251,0.02360972762107849,1
beethoven_woo80_score2,5,249,251,0.013928711414337158,1
beethoven_woo80_score2,5,252,255,0.010404914617538452,1
beethoven_woo80_score2,5,253,255,0.01327994465827942,1
beethoven_woo80_score2,5,253,256,0.012955427169799805,2
beethoven_woo80_score2,5,254,256,0.013316214084625244,1
beethoven_woo80_score2,5,254,257,0.015701383352279663,1
beethoven_woo80_score2,5,255,256,0.01004907488822937,1
beethoven_woo80_score2,5,255,257,0.012699931859970093,1
beethoven_woo80_score2,5,255,258,0.0141354501247406,1
beethoven_woo80_score2,5,256,258,0.010862380266189577,2
beethoven_woo80_score2,5,256,259,0.014314651489257812,1
beethoven_woo80_score2,5,257,258,0.01007378101348877,1
beethoven_woo80_score2,5,257,259,0.01125006377696991,2
beethoven_woo80_score2,5,257,260,0.012774035334587095,2
beethoven_woo80_score2,5,258,259,0.01005372405052185,1
beethoven_woo80_score2,5,258,260,0.013614982366561891,1
beethoven_woo80_score2,5,258,261,0.013123750686645508,1
beethoven_woo80_score2,5,259,261,0.010158658027648926,1
beethoven_woo80_score2,5,259,262,0.01316887140274048,1
beethoven_woo80_score2,5,260,263,0.01389312744140625,1
beethoven_woo80_score2,5,261,263,0.01074717938899994,2
beethoven_woo80_score2,5,261,264,0.014203324913978575,2
beethoven_woo80_score2,5,262,264,0.010920286178588869,1
beethoven_woo80_score2,5,262,265,0.014119982719421387,1
beethoven_woo80_score2,5,263,266,0.014056950807571413,1
beethoven_woo80_score2,5,264,266,0.01037895679473877,1
beethoven_woo80_score2,5,264,267,0.014536589384078981,1
beethoven_woo80_score2,5,265,268,0.0117322305838267,3
beethoven_woo80_score2,5,266,268,0.010928452014923096,1
beethoven_woo80_score2,5,266,269,0.01298043131828308,1
beethoven_woo80_score2,5,267,270,0.011687904596328735,2
beethoven_woo80_score2,5,268,270,0.0100938081741333,1
beethoven_woo80_score2,5,268,271,0.01205088198184967,2
beethoven_woo80_score2,5,269,271,0.010919749736785887,1
beethoven_woo80_score2,5,269,272,0.011587967475255331,3
beethoven_woo80_score2,5,270,272,0.010509833693504332,2
beethoven_woo80_score2,5,270,273,0.012455672025680542,1
beethoven_woo80_score2,5,271,272,0.012661516666412355,1
beethoven_woo80_score2,5,271,273,0.012005515396595,4
beethoven_woo80_score2,5,271,274,0.013316944241523744,2
beethoven_woo80_score2,5,272,274,0.011575639247894287,1
beethoven_woo80_score2,5,273,274,0.01125812530517578,1
beethoven_woo80_score2,5,273,276,0.015323668718338013,1
beethoven_woo80_score2,5,274,275,0.010526150465011595,1
beethoven_woo80_score2,5,274,276,0.011708185076713562,2
beethoven_woo80_score2,5,274,277,0.012289613485336305,1
beethoven_woo80_score2,5,275,276,0.01275278627872467,2
beethoven_woo80_score2,5,275,277,0.01140543818473816,1
beethoven_woo80_score2,5,275,278,0.013968080282211305,1
beethoven_woo80_score2,5,276,277,0.021007686853408813,1
beethoven_woo80_score2,5,276,278,0.017221182584762573,1
beethoven_woo80_score2,5,276,279,0.013408854603767395,2
beethoven_woo80_score2,5,277,278,0.013063699007034302,1
beethoven_woo80_score2,5,277,279,0.013093024492263794,1
beethoven_woo80_score2,5,277,280,0.01189938187599182,2
beethoven_woo80_score2,5,278,279,0.01617974042892456,1
beethoven_woo80_score2,5,278,280,0.0146942138671875,1
beethoven_woo80_score2,5,278,281,0.011702209711074827,1
beethoven_woo80_score2,5,279,280,0.010677665472030641,1
beethoven_woo80_score2,5,279,281,0.010001808404922484,1
beethoven_woo80_score2,5,279,282,0.012183815240859984,1
beethoven_woo80_score2,5,280,281,0.010710448026657104,1
beethoven_woo80_score2,5,280,282,0.01301303505897522,1
beethoven_woo80_score2,5,280,283,0.01185685396194458,1
beethoven_woo80_score2,5,281,284,0.010461807250976562,1
beethoven_woo80_score2,5,284,287,0.010197073221206663,1
beethoven_woo80_score2,5,288,291,0.028902298212051387,5
beethoven_woo80_score2,5,289,290,0.015719369053840637,2
beethoven_woo80_score2,5,289,291,0.027043449027197703,7
beethoven_woo80_score2,5,289,292,0.028107919863292148,7
beethoven_woo80_score2,5,290,291,0.022194643815358482,6
beethoven_woo80_score2,5,290,292,0.0246406098206838,6
beethoven_woo80_score2,5,290,293,0.030288308858871463,2
beethoven_woo80_score2,5,291,292,0.016360923647880554,2
beethoven_woo80_score2,5,291,293,0.025065556168556213,2
beethoven_woo80_score2,5,291,294,0.029653832316398617,2
beethoven_woo80_score2,5,292,293,0.017629444599151608,2
beethoven_woo80_score2,5,292,294,0.02562747895717621,2
beethoven_woo80_score2,5,292,295,0.023129185040791832,3
beethoven_woo80_score2,5,293,294,0.01673297584056854,2
beethoven_woo80_score2,5,293,295,0.01868744691212972,3
beethoven_woo80_score2,5,293,296,0.019630350172519684,4
beethoven_woo80_score2,5,294,295,0.015313982963562012,2
beethoven_woo80_score2,5,294,296,0.018319567044576008,3
beethoven_woo80_score2,5,294,297,0.011310935020446777,1
beethoven_woo80_score2,5,295,296,0.016369074583053592,2
beethoven_woo80_score2,5,295,298,0.013229280710220335,1
beethoven_woo80_score2,5,296,298,0.011253446340560913,1
beethoven_woo80_score2,5,296,299,0.014336705207824709,1
beethoven_woo80_score2,5,297,300,0.01572054624557495,1
beethoven_woo80_score2,5,302,305,0.015230774879455566,2
beethoven_woo80_score2,5,303,305,0.014632299542427063,2
beethoven_woo80_score2,5,303,306,0.01387302577495575,2
beethoven_woo80_score2,5,304,305,0.013948798179626465,2
beethoven_woo80_score2,5,304,306,0.013244718313217165,2
beethoven_woo80_score2,5,304,307,0.01246364414691925,2
beethoven_woo80_score2,5,305,307,0.011827250321706137,3
beethoven_woo80_score2,5,305,308,0.011827250321706137,3
beethoven_woo80_score2,5,306,307,0.012163013219833374,2
beethoven_woo80_score2,5,306,308,0.012163013219833374,2
beethoven_woo80_score2,5,306,309,0.012163013219833374,2
beethoven_woo80_score2,6,1,3,0.010508611798286438,2
beethoven_woo80_score2,6,1,4,0.015740762154261272,3
beethoven_woo80_score2,6,2,3,0.013831466436386108,1
beethoven_woo80_score2,6,2,4,0.01703827977180481,5
beethoven_woo80_score2,6,2,5,0.01849152892827988,4
beethoven_woo80_score2,6,3,4,0.011956959962844849,1
beethoven_woo80_score2,6,3,5,0.014417797327041624,2
beethoven_woo80_score2,6,3,6,0.01658831536769867,2
beethoven_woo80_score2,6,4,7,0.01091653108596802,2
beethoven_woo80_score2,6,5,7,0.014352217316627502,2
beethoven_woo80_score2,6,5,8,0.016996169090270997,5
beethoven_woo80_score2,6,6,8,0.014481373131275175,4
beethoven_woo80_score2,6,6,9,0.02412149310112,2
beethoven_woo80_score2,6,7,9,0.013155564665794373,2
beethoven_woo80_score2,6,7,10,0.02090019981066386,3
beethoven_woo80_score2,6,8,10,0.013425429662068684,3
beethoven_woo80_score2,6,8,11,0.019480496644973755,4
beethoven_woo80_score2,6,9,11,0.015385460853576659,5
beethoven_woo80_score2,6,9,12,0.01949714869260788,4
beethoven_woo80_score2,6,10,11,0.01641412576039632,3
beethoven_woo80_score2,6,10,12,0.022638400395711262,3
beethoven_woo80_score2,6,13,14,0.014727473258972168,2
beethoven_woo80_score2,6,13,15,0.014600515365600588,3
beethoven_woo80_score2,6,13,16,0.01751798391342163,3
beethoven_woo80_score2,6,14,17,0.010667363802591959,3
beethoven_woo80_score2,6,15,18,0.011817723512649536,3
beethoven_woo80_score2,6,16,18,0.010950982570648192,2
beethoven_woo80_score2,6,16,19,0.021426185965538025,8
beethoven_woo80_score2,6,17,19,0.015126357475916544,6
beethoven_woo80_score2,6,17,20,0.0206346462170283,6
beethoven_woo80_score2,6,18,19,0.011025508244832356,3
beethoven_woo80_score2,6,18,20,0.016011810302734374,5
beethoven_woo80_score2,6,29,30,0.017856091260910034,2
beethoven_woo80_score2,6,29,31,0.018183276057243347,2
beethoven_woo80_score2,6,29,32,0.019837811589241028,2
beethoven_woo80_score2,6,34,37,0.013697952032089232,1
beethoven_woo80_score2,6,35,37,0.01222178339958191,1
beethoven_woo80_score2,6,35,38,0.01286134123802185,1
beethoven_woo80_score2,6,36,38,0.010843396186828613,1
beethoven_woo80_score2,6,36,39,0.01531270146369934,2
beethoven_woo80_score2,6,37,39,0.010716825723648071,1
beethoven_woo80_score2,6,37,40,0.012297406792640686,2
beethoven_woo80_score2,6,38,40,0.012107133865356444,2
beethoven_woo80_score2,6,38,41,0.01580512523651123,1
beethoven_woo80_score2,6,39,41,0.01314494013786316,1
beethoven_woo80_score2,6,39,42,0.012943238019943236,2
beethoven_woo80_score2,6,40,41,0.011091262102127077,1
beethoven_woo80_score2,6,40,42,0.01380324363708496,1
beethoven_woo80_score2,6,40,43,0.013005346059799194,2
beethoven_woo80_score2,6,45,46,0.011758297681808472,1
beethoven_woo80_score2,6,45,47,0.014712750911712646,1
beethoven_woo80_score2,6,45,48,0.031797856092452996,1
beethoven_woo80_score2,6,46,48,0.022371530532836914,1
beethoven_woo80_score2,6,46,49,0.025703877210617062,1
beethoven_woo80_score2,6,47,48,0.016997575759887695,1
beethoven_woo80_score2,6,47,49,0.01970392465591431,1
beethoven_woo80_score2,6,47,50,0.023276954889297485,1
beethoven_woo80_score2,6,48,50,0.012865990400314331,1
beethoven_woo80_score2,6,48,51,0.05185570567846298,8
beethoven_woo80_score2,6,49,50,0.010361671447753906,2
beethoven_woo80_score2,6,49,51,0.04129082235423001,11
beethoven_woo80_score2,6,49,52,0.040882110595703125,12
beethoven_woo80_score2,6,50,51,0.050327613949775696,8
beethoven_woo80_score2,6,50,52,0.044347214698791514,10
beethoven_woo80_score2,6,50,53,0.0164678692817688,3
beethoven_woo80_score2,6,51,52,0.01365453004837036,1
beethoven_woo80_score2,6,51,53,0.017329305410385132,2
beethoven_woo80_score2,6,51,54,0.01828708251317342,3
beethoven_woo80_score2,6,52,53,0.014891058206558228,1
beethoven_woo80_score2,6,52,54,0.01723293960094452,2
beethoven_woo80_score2,6,52,55,0.020181804895401,2
beethoven_woo80_score2,6,53,54,0.010854601860046387,2
beethoven_woo80_score2,6,53,55,0.01509036123752594,2
beethoven_woo80_score2,6,53,56,0.014858831961949669,3
beethoven_woo80_score2,6,54,56,0.012020766735076904,2
beethoven_woo80_score2,6,54,57,0.01160585880279541,2
beethoven_woo80_score2,6,55,57,0.010169565677642822,1
beethoven_woo80_score2,6,55,58,0.010898381471633913,2
beethoven_woo80_score2,6,56,58,0.010334312915802002,2
beethoven_woo80_score2,6,56,59,0.01148410141468048,2
beethoven_woo80_score2,6,69,72,0.01220470666885376,4
beethoven_woo80_score2,6,70,72,0.0113846759001414,3
beethoven_woo80_score2,6,70,73,0.012812058130900065,3
beethoven_woo80_score2,6,71,74,0.010963588953018187,1
beethoven_woo80_score2,6,77,78,0.014202706515789032,4
beethoven_woo80_score2,6,77,79,0.01568190008401871,4
beethoven_woo80_score2,6,77,80,0.01782646775245666,4
beethoven_woo80_score2,6,85,88,0.010364294052124023,1
beethoven_woo80_score2,6,107,109,0.011525988578796387,1
beethoven_woo80_score2,6,109,112,0.015813201665878296,7
beethoven_woo80_score2,6,110,112,0.012063264846801758,5
beethoven_woo80_score2,6,110,113,0.015644937753677368,3
beethoven_woo80_score2,6,111,112,0.012176801760991415,3
beethoven_woo80_score2,6,111,113,0.013271758953730265,3
beethoven_woo80_score2,6,111,114,0.01644446700811386,4
beethoven_woo80_score2,6,113,116,0.01485477884610494,3
beethoven_woo80_score2,6,114,116,0.012034674485524496,3
beethoven_woo80_score2,6,115,116,0.011245618263880413,3
beethoven_woo80_score2,6,117,118,0.018309980630874637,1
beethoven_woo80_score2,6,117,119,0.029285848140716556,1
beethoven_woo80_score2,6,117,120,0.03686097264289856,1
beethoven_woo80_score2,6,118,119,0.02010184526443481,1
beethoven_woo80_score2,6,118,120,0.032012313604354865,1
beethoven_woo80_score2,6,118,121,0.024544566869735718,2
beethoven_woo80_score2,6,119,120,0.02063852548599243,1
beethoven_woo80_score2,6,119,121,0.02063463628292084,2
beethoven_woo80_score2,6,119,122,0.030550748109817505,1
beethoven_woo80_score2,6,120,121,0.01822593808174133,1
beethoven_woo80_score2,6,120,122,0.02353563904762268,1
beethoven_woo80_score2,6,120,123,0.0207025408744812,2
beethoven_woo80_score2,6,121,122,0.016193822026252747,2
beethoven_woo80_score2,6,121,123,0.019824281334877014,4
beethoven_woo80_score2,6,121,124,0.02356243133544922,4
beethoven_woo80_score2,6,122,123,0.019724234938621518,2
beethoven_woo80_score2,6,122,124,0.031165555119514462,2
beethoven_woo80_score2,6,122,125,0.023760825395584103,3
beethoven_woo80_score2,6,123,124,0.017258942127227783,2
beethoven_woo80_score2,6,123,125,0.019678056240081787,3
beethoven_woo80_score2,6,123,126,0.025423030058542892,3
beethoven_woo80_score2,6,124,125,0.013581832249959309,3
beethoven_woo80_score2,6,124,126,0.0217707355817159,3
beethoven_woo80_score2,6,124,127,0.02465355396270752,3
beethoven_woo80_score2,6,125,126,0.018181711435317997,1
beethoven_woo80_score2,6,125,127,0.015538245439529419,4
beethoven_woo80_score2,6,125,128,0.018480613827705383,6
beethoven_woo80_score2,6,126,127,0.01595422625541687,1
beethoven_woo80_score2,6,126,128,0.015438795089721681,6
beethoven_woo80_score2,6,126,129,0.01355306307474772,3
beethoven_woo80_score2,6,127,128,0.0135612686475118,3
beethoven_woo80_score2,6,127,129,0.011473973592122395,3
beethoven_woo80_score2,6,127,130,0.012235760688781738,1
beethoven_woo80_score2,6,128,129,0.010366320610046387,1
beethoven_woo80_score2,6,128,130,0.011961102485656738,1
beethoven_woo80_score2,6,128,131,0.014119505882263184,1
beethoven_woo80_score2,6,129,130,0.01415020227432251,1
beethoven_woo80_score2,6,129,131,0.01455223560333252,1
beethoven_woo80_score2,6,129,132,0.01666802167892456,1
beethoven_woo80_score2,6,130,132,0.012169986963272095,2
beethoven_woo80_score2,6,130,133,0.012823820114135742,1
beethoven_woo80_score2,6,131,132,0.011261155207951864,3
beethoven_woo80_score2,6,131,133,0.016160249710083008,1
beethoven_woo80_score2,6,131,134,0.01342165470123291,1
beethoven_woo80_score2,6,132,133,0.014006495475769043,1
beethoven_woo80_score2,6,132,134,0.014451384544372559,1
beethoven_woo80_score2,6,132,135,0.01353985071182251,1
beethoven_woo80_score2,6,133,134,0.010166823863983154,1
beethoven_woo80_score2,6,133,135,0.01296156644821167,1
beethoven_woo80_score2,6,133,136,0.010290205478668213,1
beethoven_woo80_score2,6,134,135,0.012051105499267578,1
beethoven_woo80_score2,6,134,136,0.012257039546966551,1
beethoven_woo80_score2,6,134,137,0.011735856533050535,1
beethoven_woo80_score2,6,135,138,0.014839311440785725,3
beethoven_woo80_score2,6,136,138,0.014788135886192322,2
beethoven_woo80_score2,6,136,139,0.013418565193812052,3
beethoven_woo80_score2,6,137,138,0.012473970651626587,2
beethoven_woo80_score2,6,137,139,0.012410283088684082,2
beethoven_woo80_score2,6,137,140,0.012133806943893431,2
beethoven_woo80_score2,6,141,144,0.011255115270614624,1
beethoven_woo80_score2,6,145,148,0.015309840440750122,1
beethoven_woo80_score2,6,146,148,0.011206388473510742,1
beethoven_woo80_score2,6,152,155,0.012871474027633669,1
beethoven_woo80_score2,6,153,155,0.01094868779182434,1
beethoven_woo80_score2,6,153,156,0.01242905855178833,1
beethoven_woo80_score2,6,154,156,0.010941445827484129,1
beethoven_woo80_score2,6,161,163,0.011184602975845335,1
beethoven_woo80_score2,6,161,164,0.011923372745513916,1
beethoven_woo80_score2,6,162,165,0.010710388422012327,1
beethoven_woo80_score2,6,165,168,0.011503378550211588,3
beethoven_woo80_score2,6,166,168,0.010894536972045898,2
beethoven_woo80_score2,6,166,169,0.01155404249827067,3
beethoven_woo80_score2,6,167,168,0.01116099953651428,1
beethoven_woo80_score2,6,167,169,0.010790457328160604,3
beethoven_woo80_score2,6,167,170,0.011988669633865356,3
beethoven_woo80_score2,6,177,180,0.029352683573961258,8
beethoven_woo80_score2,6,178,180,0.027178142219781883,8
beethoven_woo80_score2,6,179,180,0.026146672666072845,8
beethoven_woo80_score2,6,181,184,0.010731786489486694,1
beethoven_woo80_score2,6,182,184,0.011696279048919678,1
beethoven_woo80_score2,6,182,185,0.020862430334091187,1
beethoven_woo80_score2,6,183,184,0.01292407512664795,1
beethoven_woo80_score2,6,183,185,0.022323518991470337,1
beethoven_woo80_score2,6,183,186,0.02232265472412109,1
beethoven_woo80_score2,6,184,185,0.011178404092788695,1
beethoven_woo80_score2,6,184,186,0.010995268821716309,1
beethoven_woo80_score2,6,184,187,0.01047438383102417,1
beethoven_woo80_score2,6,194,197,0.010472714900970459,1
beethoven_woo80_score2,6,195,197,0.01172703504562378,1
beethoven_woo80_score2,6,195,198,0.011290311813354492,1
beethoven_woo80_score2,6,196,197,0.011650681495666504,2
beethoven_woo80_score2,6,196,198,0.011698136727015177,3
beethoven_woo80_score2,6,196,199,0.011319458484649658,3
beethoven_woo80_score2,6,197,198,0.013111603260040284,5
beethoven_woo80_score2,6,197,199,0.014427053928375243,10
beethoven_woo80_score2,6,197,200,0.016285461187362668,5
beethoven_woo80_score2,6,198,199,0.014828801155090332,1
beethoven_woo80_score2,6,198,200,0.013484157621860504,4
beethoven_woo80_score2,6,199,200,0.011882215738296507,2
beethoven_woo80_score2,6,199,202,0.012457787990570068,1
beethoven_woo80_score2,6,202,205,0.0106620192527771,1
beethoven_woo80_score2,6,203,206,0.010798990726470949,1
beethoven_woo80_score2,6,208,211,0.013274484872817993,5
beethoven_woo80_score2,6,209,211,0.010621001323064169,3
beethoven_woo80_score2,6,209,212,0.016868506868680317,6
beethoven_woo80_score2,6,210,211,0.011792898178100586,1
beethoven_woo80_score2,6,210,212,0.015530484063284737,7
beethoven_woo80_score2,6,211,212,0.01197311282157898,2
beethoven_woo80_score2,6,239,242,0.010572582483291626,1
beethoven_woo80_score2,6,249,251,0.010752767324447632,1
beethoven_woo80_score2,6,249,252,0.014285624027252197,2
beethoven_woo80_score2,6,250,252,0.012654945254325868,2
beethoven_woo80_score2,6,250,253,0.015125036239624025,1
beethoven_woo80_score2,6,251,252,0.012473851442337036,1
beethoven_woo80_score2,6,251,253,0.01283150911331177,1
beethoven_woo80_score2,6,251,254,0.015315353870391847,1
beethoven_woo80_score2,6,252,254,0.01227182149887085,1
beethoven_woo80_score2,6,252,255,0.015208631753921509,1
beethoven_woo80_score2,6,253,255,0.01214781403541565,2
beethoven_woo80_score2,6,253,256,0.012639135122299194,2
beethoven_woo80_score2,6,254,255,0.010985419154167177,2
beethoven_woo80_score2,6,254,256,0.011788353323936462,2
beethoven_woo80_score2,6,254,257,0.012710243463516235,1
beethoven_woo80_score2,6,255,256,0.010449886322021484,1
beethoven_woo80_score2,6,255,257,0.011777549982070923,1
beethoven_woo80_score2,6,255,258,0.011180847883224487,1
beethoven_woo80_score2,6,256,257,0.010782331228256227,1
beethoven_woo80_score2,6,256,258,0.01089528203010559,2
beethoven_woo80_score2,6,256,259,0.011249959468841551,1
beethoven_woo80_score2,6,257,258,0.010863006114959715,1
beethoven_woo80_score2,6,257,259,0.011508733034133913,2
beethoven_woo80_score2,6,257,260,0.011860469977060951,3
beethoven_woo80_score2,6,258,259,0.011064976453781128,2
beethoven_woo80_score2,6,258,260,0.013558655977249146,2
beethoven_woo80_score2,6,259,260,0.012008696794509888,2
beethoven_woo80_score2,6,264,266,0.011035144329071043,1
beethoven_woo80_score2,6,265,268,0.012094944715499878,1
beethoven_woo80_score2,6,266,268,0.011121481657028198,1
beethoven_woo80_score2,6,266,269,0.013725250959396362,1
beethoven_woo80_score2,6,267,269,0.010635167360305786,1
beethoven_woo80_score2,6,267,270,0.01322665810585022,1
beethoven_woo80_score2,6,268,271,0.013330429792404177,1
beethoven_woo80_score2,6,269,271,0.012271523475646973,5
beethoven_woo80_score2,6,269,272,0.013460293412208555,4
beethoven_woo80_score2,6,270,271,0.012713730335235596,2
beethoven_woo80_score2,6,270,272,0.011750360329945884,3
beethoven_woo80_score2,6,270,273,0.01245036721229553,4
beethoven_woo80_score2,6,271,272,0.01165628433227539,1
beethoven_woo80_score2,6,271,273,0.013992905616760254,1
beethoven_woo80_score2,6,271,274,0.01198965311050415,1
beethoven_woo80_score2,6,272,275,0.013826777537663778,3
beethoven_woo80_score2,6,273,275,0.01923412084579468,1
beethoven_woo80_score2,6,273,276,0.014127656817436218,2
beethoven_woo80_score2,6,274,275,0.020073235034942627,1
beethoven_woo80_score2,6,274,276,0.0207260251045227,1
beethoven_woo80_score2,6,278,281,0.0142059326171875,1
beethoven_woo80_score2,6,279,281,0.011583983898162842,1
beethoven_woo80_score2,6,279,282,0.011414140462875366,1
beethoven_woo80_score2,6,280,283,0.012717932462692259,1
beethoven_woo80_score2,6,284,287,0.011436432600021362,1
beethoven_woo80_score2,6,285,287,0.0147838294506073,1
beethoven_woo80_score2,6,285,288,0.012621909379959106,2
beethoven_woo80_score2,6,286,287,0.015820473432540894,1
beethoven_woo80_score2,6,286,288,0.014862775802612303,1
beethoven_woo80_score2,6,286,289,0.013856023550033571,1
beethoven_woo80_score2,6,288,291,0.016472160816192627,3
beethoven_woo80_score2,6,289,290,0.011600643396377563,1
beethoven_woo80_score2,6,289,291,0.017516918480396267,4
beethoven_woo80_score2,6,289,292,0.017291277647018433,4
beethoven_woo80_score2,6,290,291,0.01607008278369904,2
beethoven_woo80_score2,6,290,292,0.018556475639343258,2
beethoven_woo80_score2,6,290,293,0.023110836744308468,1
beethoven_woo80_score2,6,291,292,0.01149079203605652,1
beethoven_woo80_score2,6,291,293,0.01821836829185486,1
beethoven_woo80_score2,6,291,294,0.02293023467063904,1
beethoven_woo80_score2,6,292,293,0.011656075716018677,1
beethoven_woo80_score2,6,292,294,0.018796592950820926,1
beethoven_woo80_score2,6,292,295,0.024997800588607788,1
beethoven_woo80_score2,6,293,294,0.012043088674545288,1
beethoven_woo80_score2,6,293,295,0.02061125636100769,1
beethoven_woo80_score2,6,293,296,0.024816453456878662,1
beethoven_woo80_score2,6,294,295,0.0131300687789917,1
beethoven_woo80_score2,6,294,296,0.01966676115989685,1
beethoven_woo80_score2,6,295,296,0.011235058307647705,1
beethoven_woo80_score2,6,303,306,0.010811418294906616,1
beethoven_woo80_score2,6,304,306,0.010555863380432129,1
beethoven_woo80_score2,6,304,307,0.011445164680480957,1
beethoven_woo80_score2,6,305,307,0.01183141767978668,2
beethoven_woo80_score2,6,305,308,0.01183141767978668,2
beethoven_woo80_score2,6,306,307,0.011123716831207277,2
beethoven_woo80_score2,6,306,308,0.011123716831207277,2
beethoven_woo80_score2,6,306,309,0.011123716831207277,2
beethoven_woo80_score2,7,1,2,0.010758310556411743,1
beethoven_woo80_score2,7,1,4,0.01361866295337677,2
beethoven_woo80_score2,7,2,3,0.012783676385879515,1
beethoven_woo80_score2,7,2,4,0.017321772873401642,4
beethoven_woo80_score2,7,2,5,0.01586107015609741,5
beethoven_woo80_score2,7,3,4,0.010343581438064577,1
beethoven_woo80_score2,7,3,5,0.010075390338897705,1
beethoven_woo80_score2,7,5,7,0.014924846589565275,4
beethoven_woo80_score2,7,5,8,0.020264630516370136,6
beethoven_woo80_score2,7,6,8,0.016188395023345948,5
beethoven_woo80_score2,7,6,9,0.023527435958385468,4
beethoven_woo80_score2,7,7,8,0.010005474090576172,1
beethoven_woo80_score2,7,7,9,0.014045655727386476,4
beethoven_woo80_score2,7,7,10,0.017645448446273804,8
beethoven_woo80_score2,7,8,10,0.015568339824676513,5
beethoven_woo80_score2,7,8,11,0.01531486709912618,3
beethoven_woo80_score2,7,9,10,0.012103070815404257,3
beethoven_woo80_score2,7,9,11,0.016514673829078674,2
beethoven_woo80_score2,7,9,12,0.020016531149546303,3
beethoven_woo80_score2,7,10,11,0.014939357837041218,6
beethoven_woo80_score2,7,10,12,0.018037838595254083,7
